IB1FV01_1cm,IB1FV01_7cm,IB1FV01_11cm,timestamp
11.63,10.949,10.862,9/8/2021 0:00
11.567,10.949,10.799,9/8/2021 0:30
11.567,10.949,10.799,9/8/2021 1:00
11.505,10.949,10.799,9/8/2021 1:30
11.505,10.886,10.799,9/8/2021 2:00
11.442,10.886,10.799,9/8/2021 2:30
11.442,10.886,10.799,9/8/2021 3:00
11.442,10.886,10.799,9/8/2021 3:30
11.379,10.886,10.799,9/8/2021 4:00
11.379,10.823,10.799,9/8/2021 4:30
11.317,10.823,10.736,9/8/2021 5:00
11.317,10.823,10.736,9/8/2021 5:30
11.254,10.823,10.736,9/8/2021 6:00
11.254,10.823,10.736,9/8/2021 6:30
11.254,10.761,10.736,9/8/2021 7:00
11.254,10.761,10.736,9/8/2021 7:30
11.254,10.761,10.736,9/8/2021 8:00
11.254,10.761,10.736,9/8/2021 8:30
11.254,10.761,10.736,9/8/2021 9:00
11.317,10.823,10.736,9/8/2021 9:30
11.379,10.823,10.736,9/8/2021 10:00
11.442,10.823,10.736,9/8/2021 10:30
11.505,10.886,10.736,9/8/2021 11:00
11.567,10.886,10.799,9/8/2021 11:30
11.692,10.949,10.799,9/8/2021 12:00
11.88,11.011,10.862,9/8/2021 12:30
11.943,11.074,10.862,9/8/2021 13:00
12.005,11.074,10.862,9/8/2021 13:30
12.068,11.137,10.924,9/8/2021 14:00
12.131,11.137,10.924,9/8/2021 14:30
12.193,11.199,10.924,9/8/2021 15:00
12.256,11.199,10.924,9/8/2021 15:30
12.256,11.199,10.987,9/8/2021 16:00
12.318,11.262,10.987,9/8/2021 16:30
12.318,11.262,10.987,9/8/2021 17:00
12.381,11.262,10.987,9/8/2021 17:30
12.318,11.262,10.987,9/8/2021 18:00
12.381,11.262,10.987,9/8/2021 18:30
12.318,11.262,10.987,9/8/2021 19:00
12.318,11.262,11.049,9/8/2021 19:30
12.318,11.262,10.987,9/8/2021 20:00
12.318,11.262,10.987,9/8/2021 20:30
12.256,11.262,10.987,9/8/2021 21:00
12.256,11.262,10.987,9/8/2021 21:30
12.256,11.262,10.987,9/8/2021 22:00
12.256,11.262,10.987,9/8/2021 22:30
12.256,11.262,10.987,9/8/2021 23:00
12.193,11.262,10.987,9/8/2021 23:30
12.193,11.262,10.987,9/9/2021 0:00
12.193,11.262,10.987,9/9/2021 0:30
12.193,11.199,10.987,9/9/2021 1:00
12.131,11.199,10.987,9/9/2021 1:30
12.131,11.199,10.987,9/9/2021 2:00
12.131,11.199,10.987,9/9/2021 2:30
12.131,11.199,10.987,9/9/2021 3:00
12.131,11.199,10.987,9/9/2021 3:30
12.131,11.199,10.987,9/9/2021 4:00
12.131,11.199,10.987,9/9/2021 4:30
12.068,11.199,10.987,9/9/2021 5:00
12.068,11.199,10.987,9/9/2021 5:30
12.068,11.199,10.987,9/9/2021 6:00
12.005,11.199,10.987,9/9/2021 6:30
12.005,11.199,10.987,9/9/2021 7:00
12.005,11.199,10.987,9/9/2021 7:30
12.005,11.199,10.987,9/9/2021 8:00
12.005,11.199,10.987,9/9/2021 8:30
12.005,11.199,10.987,9/9/2021 9:00
12.068,11.199,10.987,9/9/2021 9:30
12.068,11.199,10.987,9/9/2021 10:00
12.068,11.199,10.987,9/9/2021 10:30
12.068,11.199,10.987,9/9/2021 11:00
12.068,11.199,10.987,9/9/2021 11:30
12.131,11.199,10.987,9/9/2021 12:00
12.131,11.199,10.987,9/9/2021 12:30
12.131,11.199,10.987,9/9/2021 13:00
12.131,11.262,10.987,9/9/2021 13:30
12.131,11.262,10.987,9/9/2021 14:00
12.193,11.262,10.987,9/9/2021 14:30
12.193,11.262,11.049,9/9/2021 15:00
12.193,11.262,11.049,9/9/2021 15:30
12.193,11.262,11.049,9/9/2021 16:00
12.193,11.262,11.049,9/9/2021 16:30
12.193,11.262,11.049,9/9/2021 17:00
12.193,11.262,11.049,9/9/2021 17:30
12.193,11.262,11.049,9/9/2021 18:00
12.193,11.262,11.049,9/9/2021 18:30
12.193,11.262,11.049,9/9/2021 19:00
12.193,11.262,11.049,9/9/2021 19:30
12.193,11.262,11.049,9/9/2021 20:00
12.131,11.262,11.049,9/9/2021 20:30
12.131,11.262,11.049,9/9/2021 21:00
12.131,11.262,10.987,9/9/2021 21:30
12.068,11.262,10.987,9/9/2021 22:00
12.068,11.199,10.987,9/9/2021 22:30
12.068,11.199,10.987,9/9/2021 23:00
12.005,11.199,10.987,9/9/2021 23:30
12.005,11.199,10.987,9/10/2021 0:00
12.005,11.199,10.987,9/10/2021 0:30
12.005,11.199,10.987,9/10/2021 1:00
11.943,11.199,10.987,9/10/2021 1:30
11.943,11.137,10.987,9/10/2021 2:00
11.943,11.199,10.987,9/10/2021 2:30
11.943,11.137,10.987,9/10/2021 3:00
11.943,11.137,10.987,9/10/2021 3:30
11.943,11.137,10.987,9/10/2021 4:00
11.88,11.137,10.987,9/10/2021 4:30
11.88,11.137,10.987,9/10/2021 5:00
11.88,11.137,10.987,9/10/2021 5:30
11.818,11.137,10.924,9/10/2021 6:00
11.818,11.074,10.924,9/10/2021 6:30
11.818,11.074,10.924,9/10/2021 7:00
11.755,11.074,10.924,9/10/2021 7:30
11.755,11.074,10.924,9/10/2021 8:00
11.755,11.074,10.924,9/10/2021 8:30
11.755,11.074,10.924,9/10/2021 9:00
11.818,11.074,10.924,9/10/2021 9:30
11.818,11.074,10.924,9/10/2021 10:00
11.818,11.137,10.924,9/10/2021 10:30
11.88,11.137,10.924,9/10/2021 11:00
11.943,11.137,10.924,9/10/2021 11:30
11.943,11.137,10.987,9/10/2021 12:00
12.005,11.199,10.987,9/10/2021 12:30
12.068,11.199,10.987,9/10/2021 13:00
12.068,11.199,10.987,9/10/2021 13:30
12.068,11.199,10.987,9/10/2021 14:00
12.131,11.199,10.987,9/10/2021 14:30
12.193,11.262,11.049,9/10/2021 15:00
12.193,11.262,11.049,9/10/2021 15:30
12.256,11.262,11.049,9/10/2021 16:00
12.256,11.262,11.049,9/10/2021 16:30
12.193,11.262,11.049,9/10/2021 17:00
12.193,11.262,11.049,9/10/2021 17:30
12.193,11.262,11.049,9/10/2021 18:00
12.131,11.262,11.049,9/10/2021 18:30
12.068,11.262,11.049,9/10/2021 19:00
12.005,11.199,10.987,9/10/2021 19:30
11.943,11.199,10.987,9/10/2021 20:00
11.943,11.199,10.987,9/10/2021 20:30
11.818,11.137,10.987,9/10/2021 21:00
11.755,11.137,10.987,9/10/2021 21:30
11.692,11.074,10.924,9/10/2021 22:00
11.692,11.074,10.924,9/10/2021 22:30
11.63,11.011,10.924,9/10/2021 23:00
11.567,11.011,10.924,9/10/2021 23:30
11.505,11.011,10.924,9/11/2021 0:00
11.505,10.949,10.862,9/11/2021 0:30
11.442,10.949,10.862,9/11/2021 1:00
11.379,10.949,10.862,9/11/2021 1:30
11.317,10.886,10.799,9/11/2021 2:00
11.254,10.886,10.799,9/11/2021 2:30
11.192,10.823,10.799,9/11/2021 3:00
11.129,10.823,10.799,9/11/2021 3:30
11.066,10.761,10.736,9/11/2021 4:00
11.004,10.761,10.736,9/11/2021 4:30
10.941,10.698,10.736,9/11/2021 5:00
10.941,10.698,10.736,9/11/2021 5:30
10.878,10.698,10.674,9/11/2021 6:00
10.816,10.635,10.674,9/11/2021 6:30
10.816,10.635,10.674,9/11/2021 7:00
10.816,10.635,10.674,9/11/2021 7:30
10.816,10.635,10.674,9/11/2021 8:00
10.816,10.635,10.611,9/11/2021 8:30
10.878,10.635,10.674,9/11/2021 9:00
10.941,10.635,10.674,9/11/2021 9:30
11.004,10.698,10.674,9/11/2021 10:00
11.066,10.698,10.674,9/11/2021 10:30
11.129,10.698,10.674,9/11/2021 11:00
11.254,10.761,10.736,9/11/2021 11:30
11.442,10.823,10.736,9/11/2021 12:00
11.567,10.886,10.799,9/11/2021 12:30
11.63,10.949,10.799,9/11/2021 13:00
11.755,10.949,10.799,9/11/2021 13:30
11.818,11.011,10.862,9/11/2021 14:00
11.88,11.011,10.862,9/11/2021 14:30
11.943,11.074,10.862,9/11/2021 15:00
12.005,11.074,10.924,9/11/2021 15:30
12.068,11.137,10.924,9/11/2021 16:00
12.068,11.137,10.924,9/11/2021 16:30
12.131,11.137,10.924,9/11/2021 17:00
12.068,11.199,10.987,9/11/2021 17:30
12.068,11.199,10.924,9/11/2021 18:00
12.068,11.137,10.987,9/11/2021 18:30
12.005,11.137,10.924,9/11/2021 19:00
11.943,11.137,10.924,9/11/2021 19:30
11.943,11.137,10.924,9/11/2021 20:00
11.88,11.137,10.924,9/11/2021 20:30
11.818,11.074,10.924,9/11/2021 21:00
11.818,11.074,10.924,9/11/2021 21:30
11.755,11.074,10.924,9/11/2021 22:00
11.692,11.074,10.862,9/11/2021 22:30
11.692,11.011,10.862,9/11/2021 23:00
11.63,11.011,10.862,9/11/2021 23:30
11.63,11.011,10.862,9/12/2021 0:00
11.567,11.011,10.862,9/12/2021 0:30
11.505,10.949,10.862,9/12/2021 1:00
11.505,10.949,10.862,9/12/2021 1:30
11.442,10.949,10.862,9/12/2021 2:00
11.442,10.886,10.799,9/12/2021 2:30
11.442,10.886,10.799,9/12/2021 3:00
11.379,10.886,10.799,9/12/2021 3:30
11.379,10.886,10.799,9/12/2021 4:00
11.379,10.886,10.799,9/12/2021 4:30
11.317,10.886,10.799,9/12/2021 5:00
11.317,10.823,10.799,9/12/2021 5:30
11.317,10.823,10.799,9/12/2021 6:00
11.317,10.823,10.799,9/12/2021 6:30
11.317,10.823,10.799,9/12/2021 7:00
11.317,10.823,10.799,9/12/2021 7:30
11.379,10.823,10.799,9/12/2021 8:00
11.442,10.886,10.799,9/12/2021 8:30
11.442,10.886,10.799,9/12/2021 9:00
11.505,10.886,10.799,9/12/2021 9:30
11.567,10.949,10.799,9/12/2021 10:00
11.692,10.949,10.862,9/12/2021 10:30
11.755,11.011,10.862,9/12/2021 11:00
11.818,11.011,10.862,9/12/2021 11:30
11.943,11.074,10.862,9/12/2021 12:00
12.068,11.137,10.924,9/12/2021 12:30
12.131,11.137,10.924,9/12/2021 13:00
12.193,11.199,10.987,9/12/2021 13:30
12.256,11.262,10.987,9/12/2021 14:00
12.381,11.262,10.987,9/12/2021 14:30
12.443,11.325,11.049,9/12/2021 15:00
12.506,11.325,11.049,9/12/2021 15:30
12.569,11.387,11.049,9/12/2021 16:00
12.569,11.387,11.112,9/12/2021 16:30
12.569,11.387,11.112,9/12/2021 17:00
12.569,11.45,11.112,9/12/2021 17:30
12.569,11.387,11.112,9/12/2021 18:00
12.569,11.45,11.112,9/12/2021 18:30
12.506,11.45,11.112,9/12/2021 19:00
12.506,11.387,11.112,9/12/2021 19:30
12.443,11.387,11.112,9/12/2021 20:00
12.443,11.387,11.112,9/12/2021 20:30
12.443,11.387,11.112,9/12/2021 21:00
12.381,11.387,11.112,9/12/2021 21:30
12.381,11.387,11.112,9/12/2021 22:00
12.381,11.387,11.112,9/12/2021 22:30
12.381,11.387,11.112,9/12/2021 23:00
12.381,11.387,11.112,9/12/2021 23:30
12.318,11.387,11.112,9/13/2021 0:00
12.318,11.387,11.112,9/13/2021 0:30
12.318,11.387,11.112,9/13/2021 1:00
12.318,11.325,11.112,9/13/2021 1:30
12.256,11.325,11.112,9/13/2021 2:00
12.256,11.325,11.112,9/13/2021 2:30
12.256,11.325,11.112,9/13/2021 3:00
12.256,11.325,11.112,9/13/2021 3:30
12.256,11.325,11.112,9/13/2021 4:00
12.318,11.325,11.112,9/13/2021 4:30
12.318,11.387,11.112,9/13/2021 5:00
12.318,11.387,11.112,9/13/2021 5:30
12.256,11.325,11.112,9/13/2021 6:00
12.256,11.325,11.112,9/13/2021 6:30
12.256,11.325,11.112,9/13/2021 7:00
12.318,11.387,11.112,9/13/2021 7:30
12.318,11.387,11.112,9/13/2021 8:00
12.318,11.387,11.112,9/13/2021 8:30
12.318,11.387,11.112,9/13/2021 9:00
12.318,11.387,11.112,9/13/2021 9:30
12.318,11.387,11.112,9/13/2021 10:00
12.381,11.387,11.112,9/13/2021 10:30
12.381,11.387,11.112,9/13/2021 11:00
12.381,11.387,11.112,9/13/2021 11:30
12.506,11.45,11.175,9/13/2021 12:00
12.569,11.45,11.175,9/13/2021 12:30
12.569,11.512,11.175,9/13/2021 13:00
12.631,11.512,11.175,9/13/2021 13:30
12.694,11.512,11.237,9/13/2021 14:00
12.756,11.575,11.237,9/13/2021 14:30
12.819,11.575,11.237,9/13/2021 15:00
12.882,11.638,11.237,9/13/2021 15:30
12.944,11.638,11.3,9/13/2021 16:00
12.882,11.638,11.3,9/13/2021 16:30
12.882,11.638,11.3,9/13/2021 17:00
12.819,11.638,11.3,9/13/2021 17:30
12.819,11.638,11.3,9/13/2021 18:00
12.819,11.638,11.3,9/13/2021 18:30
12.756,11.638,11.3,9/13/2021 19:00
12.694,11.575,11.3,9/13/2021 19:30
12.631,11.575,11.237,9/13/2021 20:00
12.569,11.575,11.237,9/13/2021 20:30
12.569,11.512,11.237,9/13/2021 21:00
12.506,11.512,11.237,9/13/2021 21:30
12.443,11.512,11.237,9/13/2021 22:00
12.381,11.45,11.237,9/13/2021 22:30
12.318,11.45,11.175,9/13/2021 23:00
12.318,11.45,11.175,9/13/2021 23:30
12.256,11.45,11.175,9/14/2021 0:00
12.256,11.387,11.175,9/14/2021 0:30
12.193,11.387,11.175,9/14/2021 1:00
12.193,11.387,11.175,9/14/2021 1:30
12.131,11.387,11.175,9/14/2021 2:00
12.131,11.325,11.112,9/14/2021 2:30
12.068,11.325,11.112,9/14/2021 3:00
12.068,11.325,11.112,9/14/2021 3:30
12.005,11.325,11.112,9/14/2021 4:00
12.005,11.325,11.112,9/14/2021 4:30
11.943,11.262,11.112,9/14/2021 5:00
11.943,11.262,11.112,9/14/2021 5:30
11.88,11.262,11.049,9/14/2021 6:00
11.818,11.199,11.049,9/14/2021 6:30
11.818,11.199,11.049,9/14/2021 7:00
11.755,11.199,11.049,9/14/2021 7:30
11.755,11.199,11.049,9/14/2021 8:00
11.755,11.137,11.049,9/14/2021 8:30
11.755,11.137,10.987,9/14/2021 9:00
11.818,11.199,11.049,9/14/2021 9:30
11.88,11.199,11.049,9/14/2021 10:00
11.88,11.199,11.049,9/14/2021 10:30
11.943,11.199,11.049,9/14/2021 11:00
12.005,11.262,11.049,9/14/2021 11:30
12.068,11.262,11.049,9/14/2021 12:00
12.131,11.325,11.049,9/14/2021 12:30
12.193,11.325,11.112,9/14/2021 13:00
12.318,11.387,11.112,9/14/2021 13:30
12.381,11.387,11.112,9/14/2021 14:00
12.381,11.387,11.175,9/14/2021 14:30
12.443,11.45,11.175,9/14/2021 15:00
12.506,11.45,11.175,9/14/2021 15:30
12.506,11.45,11.175,9/14/2021 16:00
12.506,11.45,11.175,9/14/2021 16:30
12.506,11.512,11.175,9/14/2021 17:00
12.506,11.512,11.237,9/14/2021 17:30
12.506,11.512,11.237,9/14/2021 18:00
12.506,11.512,11.237,9/14/2021 18:30
12.443,11.512,11.175,9/14/2021 19:00
12.443,11.45,11.175,9/14/2021 19:30
12.381,11.45,11.175,9/14/2021 20:00
12.318,11.45,11.175,9/14/2021 20:30
12.318,11.45,11.175,9/14/2021 21:00
12.256,11.387,11.175,9/14/2021 21:30
12.256,11.387,11.175,9/14/2021 22:00
12.256,11.387,11.175,9/14/2021 22:30
12.193,11.387,11.175,9/14/2021 23:00
12.193,11.387,11.175,9/14/2021 23:30
12.193,11.325,11.112,9/15/2021 0:00
12.131,11.325,11.112,9/15/2021 0:30
12.131,11.325,11.112,9/15/2021 1:00
12.131,11.325,11.112,9/15/2021 1:30
12.131,11.325,11.112,9/15/2021 2:00
12.131,11.325,11.112,9/15/2021 2:30
12.131,11.325,11.112,9/15/2021 3:00
12.131,11.325,11.112,9/15/2021 3:30
12.131,11.325,11.112,9/15/2021 4:00
12.068,11.325,11.112,9/15/2021 4:30
12.131,11.325,11.112,9/15/2021 5:00
12.131,11.325,11.112,9/15/2021 5:30
12.068,11.325,11.112,9/15/2021 6:00
12.068,11.325,11.112,9/15/2021 6:30
12.068,11.325,11.112,9/15/2021 7:00
12.068,11.325,11.112,9/15/2021 7:30
12.068,11.325,11.112,9/15/2021 8:00
12.131,11.325,11.112,9/15/2021 8:30
12.131,11.325,11.112,9/15/2021 9:00
12.193,11.325,11.112,9/15/2021 9:30
12.193,11.387,11.112,9/15/2021 10:00
12.318,11.387,11.175,9/15/2021 10:30
12.381,11.387,11.175,9/15/2021 11:00
12.443,11.45,11.175,9/15/2021 11:30
12.569,11.512,11.175,9/15/2021 12:00
12.631,11.512,11.237,9/15/2021 12:30
12.756,11.575,11.237,9/15/2021 13:00
12.882,11.638,11.3,9/15/2021 13:30
12.944,11.7,11.3,9/15/2021 14:00
13.069,11.7,11.362,9/15/2021 14:30
13.132,11.763,11.362,9/15/2021 15:00
13.195,11.826,11.425,9/15/2021 15:30
13.257,11.826,11.425,9/15/2021 16:00
13.257,11.826,11.425,9/15/2021 16:30
13.32,11.888,11.425,9/15/2021 17:00
13.32,11.888,11.488,9/15/2021 17:30
13.257,11.888,11.488,9/15/2021 18:00
13.257,11.888,11.488,9/15/2021 18:30
13.257,11.888,11.488,9/15/2021 19:00
13.195,11.888,11.488,9/15/2021 19:30
13.195,11.888,11.488,9/15/2021 20:00
13.132,11.888,11.488,9/15/2021 20:30
13.132,11.888,11.488,9/15/2021 21:00
13.132,11.826,11.488,9/15/2021 21:30
13.069,11.826,11.488,9/15/2021 22:00
13.007,11.826,11.488,9/15/2021 22:30
13.007,11.826,11.425,9/15/2021 23:00
12.944,11.826,11.425,9/15/2021 23:30
12.944,11.826,11.425,9/16/2021 0:00
12.882,11.763,11.425,9/16/2021 0:30
12.882,11.763,11.425,9/16/2021 1:00
12.819,11.763,11.425,9/16/2021 1:30
12.819,11.763,11.425,9/16/2021 2:00
12.819,11.763,11.425,9/16/2021 2:30
12.756,11.763,11.425,9/16/2021 3:00
12.756,11.763,11.425,9/16/2021 3:30
12.756,11.7,11.425,9/16/2021 4:00
12.756,11.7,11.425,9/16/2021 4:30
12.756,11.7,11.425,9/16/2021 5:00
12.694,11.7,11.425,9/16/2021 5:30
12.694,11.7,11.425,9/16/2021 6:00
12.694,11.7,11.362,9/16/2021 6:30
12.631,11.7,11.362,9/16/2021 7:00
12.631,11.7,11.362,9/16/2021 7:30
12.631,11.7,11.362,9/16/2021 8:00
12.631,11.7,11.362,9/16/2021 8:30
12.631,11.7,11.362,9/16/2021 9:00
12.631,11.7,11.362,9/16/2021 9:30
12.631,11.7,11.362,9/16/2021 10:00
12.631,11.7,11.362,9/16/2021 10:30
12.694,11.7,11.362,9/16/2021 11:00
12.694,11.7,11.425,9/16/2021 11:30
12.756,11.7,11.425,9/16/2021 12:00
12.819,11.7,11.425,9/16/2021 12:30
12.819,11.763,11.425,9/16/2021 13:00
12.882,11.763,11.425,9/16/2021 13:30
12.944,11.826,11.488,9/16/2021 14:00
13.069,11.826,11.488,9/16/2021 14:30
13.069,11.888,11.488,9/16/2021 15:00
13.069,11.888,11.488,9/16/2021 15:30
13.069,11.888,11.488,9/16/2021 16:00
13.069,11.888,11.488,9/16/2021 16:30
13.069,11.888,11.488,9/16/2021 17:00
13.069,11.888,11.488,9/16/2021 17:30
13.069,11.888,11.488,9/16/2021 18:00
13.069,11.888,11.488,9/16/2021 18:30
13.007,11.888,11.488,9/16/2021 19:00
12.944,11.826,11.488,9/16/2021 19:30
12.944,11.826,11.488,9/16/2021 20:00
12.882,11.826,11.488,9/16/2021 20:30
12.882,11.826,11.488,9/16/2021 21:00
12.882,11.826,11.488,9/16/2021 21:30
12.882,11.826,11.488,9/16/2021 22:00
12.882,11.826,11.488,9/16/2021 22:30
12.819,11.826,11.488,9/16/2021 23:00
12.819,11.826,11.488,9/16/2021 23:30
12.819,11.826,11.488,9/17/2021 0:00
12.819,11.826,11.488,9/17/2021 0:30
12.756,11.763,11.488,9/17/2021 1:00
12.756,11.763,11.488,9/17/2021 1:30
12.756,11.763,11.488,9/17/2021 2:00
12.756,11.763,11.488,9/17/2021 2:30
12.756,11.763,11.425,9/17/2021 3:00
12.694,11.763,11.488,9/17/2021 3:30
12.694,11.763,11.488,9/17/2021 4:00
12.694,11.763,11.425,9/17/2021 4:30
12.694,11.763,11.425,9/17/2021 5:00
12.631,11.7,11.425,9/17/2021 5:30
12.631,11.7,11.425,9/17/2021 6:00
12.631,11.7,11.425,9/17/2021 6:30
12.631,11.7,11.425,9/17/2021 7:00
12.569,11.7,11.425,9/17/2021 7:30
12.569,11.7,11.425,9/17/2021 8:00
12.569,11.7,11.425,9/17/2021 8:30
12.569,11.7,11.425,9/17/2021 9:00
12.569,11.7,11.425,9/17/2021 9:30
12.569,11.7,11.425,9/17/2021 10:00
12.569,11.7,11.425,9/17/2021 10:30
12.631,11.7,11.425,9/17/2021 11:00
12.631,11.7,11.425,9/17/2021 11:30
12.694,11.7,11.425,9/17/2021 12:00
12.694,11.7,11.425,9/17/2021 12:30
12.756,11.763,11.488,9/17/2021 13:00
12.819,11.763,11.488,9/17/2021 13:30
12.819,11.763,11.488,9/17/2021 14:00
12.882,11.826,11.488,9/17/2021 14:30
12.944,11.826,11.488,9/17/2021 15:00
12.944,11.826,11.488,9/17/2021 15:30
12.944,11.826,11.488,9/17/2021 16:00
12.944,11.888,11.55,9/17/2021 16:30
12.944,11.888,11.55,9/17/2021 17:00
13.007,11.888,11.55,9/17/2021 17:30
12.944,11.888,11.55,9/17/2021 18:00
12.944,11.888,11.55,9/17/2021 18:30
12.944,11.888,11.55,9/17/2021 19:00
12.882,11.826,11.55,9/17/2021 19:30
12.882,11.826,11.55,9/17/2021 20:00
12.819,11.826,11.488,9/17/2021 20:30
12.819,11.826,11.488,9/17/2021 21:00
12.819,11.826,11.488,9/17/2021 21:30
12.819,11.826,11.488,9/17/2021 22:00
12.756,11.826,11.488,9/17/2021 22:30
12.756,11.763,11.488,9/17/2021 23:00
12.756,11.763,11.488,9/17/2021 23:30
12.756,11.763,11.488,9/18/2021 0:00
12.694,11.763,11.488,9/18/2021 0:30
12.694,11.763,11.488,9/18/2021 1:00
12.694,11.763,11.488,9/18/2021 1:30
12.694,11.763,11.488,9/18/2021 2:00
12.631,11.763,11.488,9/18/2021 2:30
12.631,11.763,11.488,9/18/2021 3:00
12.631,11.7,11.488,9/18/2021 3:30
12.631,11.7,11.488,9/18/2021 4:00
12.631,11.7,11.488,9/18/2021 4:30
12.631,11.7,11.425,9/18/2021 5:00
12.569,11.7,11.425,9/18/2021 5:30
12.569,11.7,11.425,9/18/2021 6:00
12.569,11.7,11.425,9/18/2021 6:30
12.569,11.7,11.425,9/18/2021 7:00
12.569,11.7,11.425,9/18/2021 7:30
12.569,11.7,11.425,9/18/2021 8:00
12.569,11.7,11.425,9/18/2021 8:30
12.569,11.7,11.425,9/18/2021 9:00
12.631,11.7,11.425,9/18/2021 9:30
12.631,11.7,11.425,9/18/2021 10:00
12.694,11.763,11.488,9/18/2021 10:30
12.756,11.763,11.488,9/18/2021 11:00
12.819,11.763,11.488,9/18/2021 11:30
12.882,11.826,11.488,9/18/2021 12:00
13.007,11.888,11.55,9/18/2021 12:30
13.069,11.888,11.55,9/18/2021 13:00
13.195,11.951,11.55,9/18/2021 13:30
13.257,12.014,11.613,9/18/2021 14:00
13.32,12.014,11.613,9/18/2021 14:30
13.382,12.076,11.613,9/18/2021 15:00
13.445,12.076,11.675,9/18/2021 15:30
13.445,12.076,11.675,9/18/2021 16:00
13.445,12.139,11.675,9/18/2021 16:30
13.445,12.139,11.675,9/18/2021 17:00
13.445,12.139,11.675,9/18/2021 17:30
13.382,12.139,11.675,9/18/2021 18:00
13.382,12.076,11.675,9/18/2021 18:30
13.32,12.076,11.675,9/18/2021 19:00
13.32,12.076,11.675,9/18/2021 19:30
13.257,12.076,11.675,9/18/2021 20:00
