IB1FV01_1cm,IB1FV01_7cm,IB1FV01_11cm,timestamp
13.257,12.076,11.675,9/18/2021 20:30
13.195,12.076,11.675,9/18/2021 21:00
13.195,12.076,11.675,9/18/2021 21:30
13.132,12.014,11.675,9/18/2021 22:00
13.132,12.014,11.675,9/18/2021 22:30
13.132,12.014,11.675,9/18/2021 23:00
13.132,12.014,11.675,9/18/2021 23:30
13.069,12.014,11.675,9/19/2021 0:00
13.069,12.014,11.675,9/19/2021 0:30
13.069,12.014,11.675,9/19/2021 1:00
13.007,11.951,11.675,9/19/2021 1:30
13.007,11.951,11.613,9/19/2021 2:00
12.944,11.951,11.613,9/19/2021 2:30
12.944,11.951,11.613,9/19/2021 3:00
12.882,11.951,11.613,9/19/2021 3:30
12.819,11.888,11.613,9/19/2021 4:00
12.756,11.888,11.613,9/19/2021 4:30
12.756,11.888,11.613,9/19/2021 5:00
12.694,11.826,11.55,9/19/2021 5:30
12.631,11.826,11.55,9/19/2021 6:00
12.569,11.763,11.55,9/19/2021 6:30
12.506,11.763,11.488,9/19/2021 7:00
12.443,11.7,11.488,9/19/2021 7:30
12.381,11.7,11.488,9/19/2021 8:00
12.381,11.7,11.488,9/19/2021 8:30
12.381,11.7,11.488,9/19/2021 9:00
12.381,11.7,11.488,9/19/2021 9:30
12.381,11.638,11.488,9/19/2021 10:00
12.443,11.7,11.488,9/19/2021 10:30
12.443,11.7,11.488,9/19/2021 11:00
12.506,11.7,11.488,9/19/2021 11:30
12.569,11.7,11.488,9/19/2021 12:00
12.631,11.763,11.488,9/19/2021 12:30
12.631,11.763,11.488,9/19/2021 13:00
12.694,11.763,11.55,9/19/2021 13:30
12.819,11.826,11.55,9/19/2021 14:00
12.882,11.826,11.55,9/19/2021 14:30
12.944,11.888,11.55,9/19/2021 15:00
12.944,11.888,11.613,9/19/2021 15:30
13.007,11.951,11.613,9/19/2021 16:00
13.007,11.951,11.613,9/19/2021 16:30
13.007,11.951,11.613,9/19/2021 17:00
12.944,11.888,11.613,9/19/2021 17:30
12.882,11.888,11.613,9/19/2021 18:00
12.819,11.888,11.613,9/19/2021 18:30
12.819,11.888,11.613,9/19/2021 19:00
12.756,11.826,11.55,9/19/2021 19:30
12.694,11.826,11.55,9/19/2021 20:00
12.631,11.826,11.55,9/19/2021 20:30
12.569,11.763,11.55,9/19/2021 21:00
12.506,11.763,11.488,9/19/2021 21:30
12.443,11.7,11.488,9/19/2021 22:00
12.318,11.7,11.488,9/19/2021 22:30
12.318,11.638,11.488,9/19/2021 23:00
12.193,11.638,11.425,9/19/2021 23:30
12.131,11.575,11.425,9/20/2021 0:00
12.068,11.575,11.425,9/20/2021 0:30
12.005,11.512,11.362,9/20/2021 1:00
11.943,11.512,11.362,9/20/2021 1:30
11.88,11.45,11.362,9/20/2021 2:00
11.818,11.45,11.3,9/20/2021 2:30
11.755,11.387,11.3,9/20/2021 3:00
11.692,11.387,11.3,9/20/2021 3:30
11.63,11.325,11.237,9/20/2021 4:00
11.567,11.325,11.237,9/20/2021 4:30
11.505,11.262,11.237,9/20/2021 5:00
11.442,11.199,11.175,9/20/2021 5:30
11.379,11.199,11.175,9/20/2021 6:00
11.317,11.137,11.175,9/20/2021 6:30
11.254,11.137,11.112,9/20/2021 7:00
11.192,11.074,11.112,9/20/2021 7:30
11.192,11.074,11.112,9/20/2021 8:00
11.192,11.074,11.112,9/20/2021 8:30
11.254,11.074,11.112,9/20/2021 9:00
11.317,11.074,11.112,9/20/2021 9:30
11.379,11.074,11.112,9/20/2021 10:00
11.442,11.137,11.112,9/20/2021 10:30
11.567,11.137,11.112,9/20/2021 11:00
11.63,11.199,11.112,9/20/2021 11:30
11.755,11.262,11.175,9/20/2021 12:00
11.88,11.262,11.175,9/20/2021 12:30
12.005,11.325,11.237,9/20/2021 13:00
12.068,11.387,11.237,9/20/2021 13:30
12.131,11.387,11.237,9/20/2021 14:00
12.256,11.45,11.3,9/20/2021 14:30
12.318,11.512,11.3,9/20/2021 15:00
12.381,11.512,11.3,9/20/2021 15:30
12.443,11.575,11.362,9/20/2021 16:00
12.506,11.575,11.362,9/20/2021 16:30
12.506,11.575,11.362,9/20/2021 17:00
12.506,11.638,11.362,9/20/2021 17:30
12.506,11.638,11.362,9/20/2021 18:00
12.506,11.638,11.362,9/20/2021 18:30
12.443,11.575,11.362,9/20/2021 19:00
12.443,11.575,11.362,9/20/2021 19:30
12.381,11.575,11.362,9/20/2021 20:00
12.318,11.575,11.362,9/20/2021 20:30
12.318,11.575,11.362,9/20/2021 21:00
12.256,11.512,11.362,9/20/2021 21:30
12.193,11.512,11.3,9/20/2021 22:00
12.131,11.512,11.3,9/20/2021 22:30
12.068,11.45,11.3,9/20/2021 23:00
12.005,11.45,11.3,9/20/2021 23:30
11.943,11.387,11.3,9/21/2021 0:00
11.88,11.387,11.237,9/21/2021 0:30
11.818,11.387,11.237,9/21/2021 1:00
11.755,11.325,11.237,9/21/2021 1:30
11.692,11.325,11.175,9/21/2021 2:00
11.63,11.262,11.175,9/21/2021 2:30
11.567,11.262,11.175,9/21/2021 3:00
11.505,11.199,11.175,9/21/2021 3:30
11.442,11.199,11.112,9/21/2021 4:00
11.379,11.137,11.112,9/21/2021 4:30
11.379,11.137,11.112,9/21/2021 5:00
11.317,11.074,11.112,9/21/2021 5:30
11.254,11.074,11.049,9/21/2021 6:00
11.192,11.011,11.049,9/21/2021 6:30
11.129,11.011,11.049,9/21/2021 7:00
11.066,10.949,10.987,9/21/2021 7:30
11.066,10.949,10.987,9/21/2021 8:00
11.129,10.949,10.987,9/21/2021 8:30
11.192,10.949,10.987,9/21/2021 9:00
11.192,11.011,10.987,9/21/2021 9:30
11.254,11.011,10.987,9/21/2021 10:00
11.317,11.011,10.987,9/21/2021 10:30
11.442,11.074,11.049,9/21/2021 11:00
11.505,11.074,11.049,9/21/2021 11:30
11.63,11.137,11.049,9/21/2021 12:00
11.755,11.199,11.112,9/21/2021 12:30
11.818,11.199,11.112,9/21/2021 13:00
11.88,11.262,11.112,9/21/2021 13:30
12.005,11.325,11.175,9/21/2021 14:00
12.131,11.325,11.175,9/21/2021 14:30
12.193,11.387,11.237,9/21/2021 15:00
12.256,11.387,11.237,9/21/2021 15:30
12.318,11.45,11.237,9/21/2021 16:00
12.381,11.45,11.237,9/21/2021 16:30
12.381,11.512,11.3,9/21/2021 17:00
12.381,11.512,11.3,9/21/2021 17:30
12.381,11.512,11.3,9/21/2021 18:00
12.381,11.512,11.3,9/21/2021 18:30
12.381,11.512,11.3,9/21/2021 19:00
12.381,11.512,11.3,9/21/2021 19:30
12.318,11.512,11.3,9/21/2021 20:00
12.318,11.512,11.3,9/21/2021 20:30
12.256,11.512,11.3,9/21/2021 21:00
12.256,11.512,11.3,9/21/2021 21:30
12.193,11.45,11.3,9/21/2021 22:00
12.193,11.45,11.3,9/21/2021 22:30
12.193,11.45,11.3,9/21/2021 23:00
12.193,11.45,11.237,9/21/2021 23:30
12.131,11.45,11.237,9/22/2021 0:00
12.131,11.45,11.3,9/22/2021 0:30
12.131,11.45,11.237,9/22/2021 1:00
12.131,11.45,11.3,9/22/2021 1:30
12.131,11.45,11.237,9/22/2021 2:00
12.193,11.45,11.3,9/22/2021 2:30
12.193,11.45,11.3,9/22/2021 3:00
12.193,11.45,11.3,9/22/2021 3:30
12.193,11.45,11.3,9/22/2021 4:00
12.193,11.45,11.3,9/22/2021 4:30
12.131,11.45,11.3,9/22/2021 5:00
12.193,11.45,11.3,9/22/2021 5:30
12.131,11.45,11.3,9/22/2021 6:00
12.193,11.45,11.3,9/22/2021 6:30
12.193,11.45,11.3,9/22/2021 7:00
12.193,11.45,11.3,9/22/2021 7:30
12.193,11.45,11.3,9/22/2021 8:00
12.193,11.45,11.3,9/22/2021 8:30
12.256,11.512,11.3,9/22/2021 9:00
12.318,11.512,11.3,9/22/2021 9:30
12.318,11.512,11.3,9/22/2021 10:00
12.381,11.575,11.3,9/22/2021 10:30
12.443,11.575,11.362,9/22/2021 11:00
12.506,11.575,11.362,9/22/2021 11:30
12.569,11.638,11.362,9/22/2021 12:00
12.631,11.638,11.425,9/22/2021 12:30
12.756,11.7,11.425,9/22/2021 13:00
12.819,11.763,11.425,9/22/2021 13:30
12.882,11.763,11.488,9/22/2021 14:00
12.944,11.826,11.488,9/22/2021 14:30
13.007,11.826,11.488,9/22/2021 15:00
13.069,11.888,11.55,9/22/2021 15:30
13.132,11.888,11.55,9/22/2021 16:00
13.195,11.951,11.55,9/22/2021 16:30
13.195,11.951,11.55,9/22/2021 17:00
13.257,11.951,11.613,9/22/2021 17:30
13.195,12.014,11.613,9/22/2021 18:00
13.195,11.951,11.613,9/22/2021 18:30
13.195,11.951,11.613,9/22/2021 19:00
13.195,11.951,11.613,9/22/2021 19:30
13.132,11.951,11.613,9/22/2021 20:00
13.132,12.014,11.613,9/22/2021 20:30
13.132,12.014,11.613,9/22/2021 21:00
13.132,12.014,11.613,9/22/2021 21:30
13.132,12.014,11.613,9/22/2021 22:00
13.132,12.014,11.613,9/22/2021 22:30
13.132,12.014,11.675,9/22/2021 23:00
13.132,12.014,11.675,9/22/2021 23:30
13.132,12.014,11.675,9/23/2021 0:00
13.132,12.014,11.675,9/23/2021 0:30
13.132,12.014,11.675,9/23/2021 1:00
13.132,12.014,11.675,9/23/2021 1:30
13.132,12.014,11.675,9/23/2021 2:00
13.132,12.014,11.675,9/23/2021 2:30
13.132,12.014,11.675,9/23/2021 3:00
13.132,12.014,11.675,9/23/2021 3:30
13.069,12.014,11.675,9/23/2021 4:00
13.069,12.014,11.675,9/23/2021 4:30
13.069,12.014,11.675,9/23/2021 5:00
13.069,12.014,11.675,9/23/2021 5:30
13.069,12.014,11.675,9/23/2021 6:00
13.069,12.014,11.675,9/23/2021 6:30
13.069,12.014,11.675,9/23/2021 7:00
13.132,12.014,11.675,9/23/2021 7:30
13.132,12.076,11.675,9/23/2021 8:00
13.195,12.076,11.675,9/23/2021 8:30
13.195,12.076,11.738,9/23/2021 9:00
13.257,12.076,11.738,9/23/2021 9:30
13.32,12.139,11.738,9/23/2021 10:00
13.382,12.139,11.738,9/23/2021 10:30
13.445,12.202,11.8,9/23/2021 11:00
13.508,12.202,11.8,9/23/2021 11:30
13.57,12.264,11.8,9/23/2021 12:00
13.695,12.327,11.863,9/23/2021 12:30
13.758,12.327,11.863,9/23/2021 13:00
13.82,12.389,11.863,9/23/2021 13:30
13.883,12.389,11.926,9/23/2021 14:00
13.883,12.452,11.926,9/23/2021 14:30
13.946,12.452,11.926,9/23/2021 15:00
13.946,12.452,11.988,9/23/2021 15:30
14.008,12.515,11.988,9/23/2021 16:00
14.008,12.515,11.988,9/23/2021 16:30
14.008,12.515,11.988,9/23/2021 17:00
14.071,12.515,11.988,9/23/2021 17:30
14.071,12.515,12.051,9/23/2021 18:00
14.008,12.577,12.051,9/23/2021 18:30
14.008,12.515,12.051,9/23/2021 19:00
14.008,12.577,12.051,9/23/2021 19:30
14.008,12.577,12.051,9/23/2021 20:00
14.008,12.577,12.051,9/23/2021 20:30
14.008,12.577,12.051,9/23/2021 21:00
14.008,12.577,12.051,9/23/2021 21:30
13.946,12.577,12.051,9/23/2021 22:00
13.946,12.577,12.051,9/23/2021 22:30
13.946,12.577,12.051,9/23/2021 23:00
13.946,12.577,12.051,9/23/2021 23:30
13.946,12.577,12.051,9/24/2021 0:00
13.946,12.577,12.113,9/24/2021 0:30
13.946,12.577,12.113,9/24/2021 1:00
14.008,12.577,12.113,9/24/2021 1:30
13.946,12.577,12.113,9/24/2021 2:00
14.008,12.577,12.113,9/24/2021 2:30
14.008,12.577,12.113,9/24/2021 3:00
14.008,12.64,12.113,9/24/2021 3:30
14.133,12.64,12.113,9/24/2021 4:00
14.321,12.765,12.176,9/24/2021 4:30
14.259,12.703,12.176,9/24/2021 5:00
14.133,12.703,12.176,9/24/2021 5:30
14.071,12.64,12.113,9/24/2021 6:00
14.008,12.64,12.113,9/24/2021 6:30
13.883,12.577,12.113,9/24/2021 7:00
13.82,12.515,12.113,9/24/2021 7:30
13.758,12.515,12.051,9/24/2021 8:00
13.695,12.452,12.051,9/24/2021 8:30
13.633,12.452,12.051,9/24/2021 9:00
13.57,12.389,11.988,9/24/2021 9:30
13.508,12.389,11.988,9/24/2021 10:00
13.382,12.327,11.988,9/24/2021 10:30
13.32,12.327,11.926,9/24/2021 11:00
13.32,12.264,11.926,9/24/2021 11:30
13.257,12.264,11.926,9/24/2021 12:00
13.257,12.264,11.926,9/24/2021 12:30
13.257,12.264,11.926,9/24/2021 13:00
13.32,12.264,11.926,9/24/2021 13:30
13.382,12.264,11.926,9/24/2021 14:00
13.445,12.264,11.926,9/24/2021 14:30
13.508,12.327,11.926,9/24/2021 15:00
13.508,12.327,11.926,9/24/2021 15:30
13.508,12.327,11.926,9/24/2021 16:00
13.445,12.327,11.926,9/24/2021 16:30
13.445,12.264,11.926,9/24/2021 17:00
13.32,12.264,11.926,9/24/2021 17:30
13.257,12.264,11.863,9/24/2021 18:00
13.195,12.202,11.863,9/24/2021 18:30
13.132,12.202,11.863,9/24/2021 19:00
13.069,12.139,11.8,9/24/2021 19:30
13.007,12.076,11.8,9/24/2021 20:00
12.882,12.076,11.8,9/24/2021 20:30
12.819,12.014,11.738,9/24/2021 21:00
12.756,12.014,11.738,9/24/2021 21:30
12.631,11.951,11.738,9/24/2021 22:00
12.569,11.888,11.675,9/24/2021 22:30
12.506,11.888,11.675,9/24/2021 23:00
12.443,11.826,11.613,9/24/2021 23:30
12.381,11.826,11.613,9/25/2021 0:00
12.256,11.763,11.613,9/25/2021 0:30
12.193,11.7,11.55,9/25/2021 1:00
12.131,11.7,11.55,9/25/2021 1:30
12.068,11.638,11.488,9/25/2021 2:00
11.943,11.575,11.488,9/25/2021 2:30
11.88,11.575,11.488,9/25/2021 3:00
11.818,11.512,11.425,9/25/2021 3:30
11.755,11.45,11.425,9/25/2021 4:00
11.692,11.45,11.425,9/25/2021 4:30
11.63,11.387,11.362,9/25/2021 5:00
11.567,11.387,11.362,9/25/2021 5:30
11.505,11.325,11.3,9/25/2021 6:00
11.442,11.325,11.3,9/25/2021 6:30
11.379,11.262,11.3,9/25/2021 7:00
11.317,11.199,11.237,9/25/2021 7:30
11.254,11.199,11.237,9/25/2021 8:00
11.254,11.199,11.237,9/25/2021 8:30
11.317,11.199,11.237,9/25/2021 9:00
11.379,11.199,11.237,9/25/2021 9:30
11.442,11.199,11.237,9/25/2021 10:00
11.505,11.262,11.237,9/25/2021 10:30
11.63,11.262,11.237,9/25/2021 11:00
11.692,11.325,11.237,9/25/2021 11:30
11.818,11.325,11.3,9/25/2021 12:00
11.88,11.387,11.3,9/25/2021 12:30
12.005,11.387,11.3,9/25/2021 13:00
12.131,11.45,11.362,9/25/2021 13:30
12.256,11.512,11.362,9/25/2021 14:00
12.318,11.575,11.362,9/25/2021 14:30
12.443,11.575,11.425,9/25/2021 15:00
12.506,11.638,11.425,9/25/2021 15:30
12.506,11.638,11.425,9/25/2021 16:00
12.569,11.7,11.425,9/25/2021 16:30
12.569,11.7,11.488,9/25/2021 17:00
12.569,11.7,11.488,9/25/2021 17:30
12.506,11.7,11.488,9/25/2021 18:00
12.443,11.7,11.488,9/25/2021 18:30
12.443,11.638,11.488,9/25/2021 19:00
12.381,11.638,11.488,9/25/2021 19:30
12.381,11.638,11.425,9/25/2021 20:00
12.318,11.638,11.425,9/25/2021 20:30
12.256,11.575,11.425,9/25/2021 21:00
12.193,11.575,11.425,9/25/2021 21:30
12.131,11.575,11.425,9/25/2021 22:00
12.131,11.512,11.362,9/25/2021 22:30
12.068,11.512,11.362,9/25/2021 23:00
12.005,11.512,11.362,9/25/2021 23:30
11.943,11.45,11.362,9/26/2021 0:00
11.943,11.45,11.362,9/26/2021 0:30
11.88,11.45,11.362,9/26/2021 1:00
11.818,11.387,11.3,9/26/2021 1:30
11.818,11.387,11.3,9/26/2021 2:00
11.755,11.387,11.3,9/26/2021 2:30
11.755,11.387,11.3,9/26/2021 3:00
11.692,11.325,11.3,9/26/2021 3:30
11.692,11.325,11.237,9/26/2021 4:00
11.63,11.325,11.237,9/26/2021 4:30
11.63,11.262,11.237,9/26/2021 5:00
11.63,11.262,11.237,9/26/2021 5:30
11.567,11.262,11.237,9/26/2021 6:00
11.63,11.262,11.237,9/26/2021 6:30
11.692,11.325,11.237,9/26/2021 7:00
11.755,11.325,11.237,9/26/2021 7:30
11.755,11.325,11.237,9/26/2021 8:00
11.755,11.325,11.237,9/26/2021 8:30
11.818,11.325,11.237,9/26/2021 9:00
11.818,11.325,11.237,9/26/2021 9:30
11.818,11.325,11.237,9/26/2021 10:00
11.88,11.325,11.237,9/26/2021 10:30
11.943,11.387,11.237,9/26/2021 11:00
12.005,11.387,11.3,9/26/2021 11:30
12.005,11.387,11.3,9/26/2021 12:00
12.068,11.45,11.3,9/26/2021 12:30
12.131,11.45,11.3,9/26/2021 13:00
12.193,11.512,11.3,9/26/2021 13:30
12.256,11.512,11.362,9/26/2021 14:00
12.318,11.512,11.362,9/26/2021 14:30
12.381,11.575,11.362,9/26/2021 15:00
12.443,11.575,11.362,9/26/2021 15:30
12.443,11.638,11.425,9/26/2021 16:00
12.443,11.638,11.425,9/26/2021 16:30
12.443,11.638,11.425,9/26/2021 17:00
12.443,11.638,11.425,9/26/2021 17:30
12.381,11.638,11.425,9/26/2021 18:00
12.318,11.575,11.425,9/26/2021 18:30
12.256,11.575,11.362,9/26/2021 19:00
12.193,11.512,11.362,9/26/2021 19:30
12.068,11.512,11.362,9/26/2021 20:00
12.005,11.45,11.362,9/26/2021 20:30
11.943,11.45,11.3,9/26/2021 21:00
11.818,11.387,11.3,9/26/2021 21:30
11.755,11.387,11.3,9/26/2021 22:00
11.692,11.325,11.237,9/26/2021 22:30
11.63,11.325,11.237,9/26/2021 23:00
11.567,11.262,11.237,9/26/2021 23:30
11.505,11.262,11.175,9/27/2021 0:00
11.505,11.262,11.175,9/27/2021 0:30
11.505,11.262,11.175,9/27/2021 1:00
11.567,11.262,11.175,9/27/2021 1:30
11.567,11.199,11.175,9/27/2021 2:00
11.505,11.199,11.175,9/27/2021 2:30
11.442,11.199,11.175,9/27/2021 3:00
11.379,11.199,11.175,9/27/2021 3:30
11.317,11.137,11.112,9/27/2021 4:00
11.254,11.137,11.112,9/27/2021 4:30
11.254,11.074,11.112,9/27/2021 5:00
11.192,11.074,11.049,9/27/2021 5:30
11.192,11.074,11.049,9/27/2021 6:00
11.192,11.011,11.049,9/27/2021 6:30
11.192,11.011,11.049,9/27/2021 7:00
11.254,11.011,11.049,9/27/2021 7:30
11.254,11.011,11.049,9/27/2021 8:00
11.317,11.074,11.049,9/27/2021 8:30
11.317,11.074,11.049,9/27/2021 9:00
11.442,11.074,11.049,9/27/2021 9:30
11.505,11.137,11.112,9/27/2021 10:00
11.567,11.137,11.112,9/27/2021 10:30
11.63,11.199,11.112,9/27/2021 11:00
11.755,11.199,11.112,9/27/2021 11:30
11.818,11.262,11.175,9/27/2021 12:00
11.88,11.262,11.175,9/27/2021 12:30
11.943,11.325,11.175,9/27/2021 13:00
12.068,11.387,11.237,9/27/2021 13:30
12.193,11.387,11.237,9/27/2021 14:00
12.318,11.45,11.3,9/27/2021 14:30
12.443,11.512,11.3,9/27/2021 15:00
12.569,11.575,11.362,9/27/2021 15:30
12.631,11.638,11.362,9/27/2021 16:00
12.631,11.638,11.362,9/27/2021 16:30
12.694,11.638,11.425,9/27/2021 17:00
12.694,11.638,11.425,9/27/2021 17:30
12.631,11.7,11.425,9/27/2021 18:00
12.631,11.7,11.425,9/27/2021 18:30
12.631,11.7,11.425,9/27/2021 19:00
12.569,11.638,11.425,9/27/2021 19:30
12.506,11.638,11.425,9/27/2021 20:00
12.506,11.638,11.425,9/27/2021 20:30
12.443,11.638,11.425,9/27/2021 21:00
12.443,11.638,11.425,9/27/2021 21:30
12.381,11.638,11.362,9/27/2021 22:00
12.381,11.575,11.362,9/27/2021 22:30
12.318,11.575,11.362,9/27/2021 23:00
12.318,11.575,11.362,9/27/2021 23:30
12.256,11.575,11.362,9/28/2021 0:00
12.256,11.575,11.362,9/28/2021 0:30
12.193,11.575,11.362,9/28/2021 1:00
12.193,11.512,11.362,9/28/2021 1:30
12.131,11.512,11.362,9/28/2021 2:00
12.131,11.512,11.362,9/28/2021 2:30
12.068,11.512,11.362,9/28/2021 3:00
12.068,11.512,11.3,9/28/2021 3:30
12.068,11.45,11.362,9/28/2021 4:00
12.005,11.45,11.3,9/28/2021 4:30
12.005,11.45,11.3,9/28/2021 5:00
12.005,11.45,11.3,9/28/2021 5:30
12.005,11.45,11.3,9/28/2021 6:00
12.005,11.45,11.3,9/28/2021 6:30
12.005,11.45,11.3,9/28/2021 7:00
12.005,11.45,11.3,9/28/2021 7:30
12.005,11.45,11.3,9/28/2021 8:00
12.005,11.45,11.3,9/28/2021 8:30
12.068,11.45,11.3,9/28/2021 9:00
12.131,11.45,11.3,9/28/2021 9:30
12.131,11.512,11.3,9/28/2021 10:00
12.193,11.512,11.362,9/28/2021 10:30
12.256,11.512,11.362,9/28/2021 11:00
12.256,11.575,11.362,9/28/2021 11:30
12.318,11.575,11.362,9/28/2021 12:00
12.443,11.638,11.362,9/28/2021 12:30
12.506,11.638,11.425,9/28/2021 13:00
12.506,11.638,11.425,9/28/2021 13:30
12.569,11.638,11.425,9/28/2021 14:00
12.569,11.7,11.425,9/28/2021 14:30
12.569,11.7,11.425,9/28/2021 15:00
12.569,11.7,11.488,9/28/2021 15:30
12.569,11.7,11.425,9/28/2021 16:00
12.569,11.7,11.488,9/28/2021 16:30
12.569,11.7,11.425,9/28/2021 17:00
12.569,11.7,11.425,9/28/2021 17:30
12.569,11.7,11.488,9/28/2021 18:00
12.569,11.7,11.488,9/28/2021 18:30
12.569,11.7,11.488,9/28/2021 19:00
12.569,11.7,11.488,9/28/2021 19:30
12.506,11.7,11.488,9/28/2021 20:00
12.443,11.7,11.425,9/28/2021 20:30
12.381,11.638,11.425,9/28/2021 21:00
12.256,11.638,11.425,9/28/2021 21:30
12.256,11.575,11.425,9/28/2021 22:00
12.193,11.575,11.362,9/28/2021 22:30
12.131,11.512,11.362,9/28/2021 23:00
12.068,11.512,11.362,9/28/2021 23:30
12.068,11.512,11.362,9/29/2021 0:00
12.005,11.45,11.362,9/29/2021 0:30
11.943,11.45,11.3,9/29/2021 1:00
11.943,11.45,11.3,9/29/2021 1:30
11.88,11.45,11.3,9/29/2021 2:00
11.88,11.387,11.3,9/29/2021 2:30
11.88,11.387,11.3,9/29/2021 3:00
11.818,11.387,11.3,9/29/2021 3:30
11.755,11.325,11.237,9/29/2021 4:00
11.63,11.325,11.237,9/29/2021 4:30
11.567,11.262,11.237,9/29/2021 5:00
11.442,11.262,11.175,9/29/2021 5:30
11.379,11.199,11.175,9/29/2021 6:00
11.317,11.137,11.112,9/29/2021 6:30
11.192,11.074,11.112,9/29/2021 7:00
11.129,11.074,11.112,9/29/2021 7:30
11.066,11.011,11.049,9/29/2021 8:00
11.066,11.011,11.049,9/29/2021 8:30
11.066,11.011,11.049,9/29/2021 9:00
11.066,11.011,11.049,9/29/2021 9:30
11.129,11.011,11.049,9/29/2021 10:00
11.192,11.011,11.049,9/29/2021 10:30
11.254,11.011,11.049,9/29/2021 11:00
11.317,11.074,11.049,9/29/2021 11:30
11.379,11.074,11.049,9/29/2021 12:00
11.442,11.074,11.049,9/29/2021 12:30
11.505,11.137,11.112,9/29/2021 13:00
11.63,11.199,11.112,9/29/2021 13:30
11.692,11.199,11.112,9/29/2021 14:00
11.755,11.262,11.175,9/29/2021 14:30
11.818,11.262,11.175,9/29/2021 15:00
11.818,11.262,11.175,9/29/2021 15:30
11.818,11.262,11.175,9/29/2021 16:00
11.818,11.262,11.175,9/29/2021 16:30
11.818,11.262,11.175,9/29/2021 17:00
11.88,11.262,11.175,9/29/2021 17:30
11.818,11.262,11.175,9/29/2021 18:00
11.755,11.262,11.175,9/29/2021 18:30
